,event_date,provider_account,total_price,total_price_usd,facebook-ads,google-ads,tiktok-ads,pinterest-ads,snapchat-ads,amazon
0,2022-10-12,beauty_shop_2,263149.530000000,263149.530000000,71145.110000000,33973.122322000,2897.600000000,2150.000000000,0,0
0,2022-10-13,beauty_shop_2,299177.530000000,299177.530000000,72390.610000000,33220.143807000,2950.940000000,1660.524547000,0,0
0,2022-10-14,beauty_shop_2,285380.330000000,285380.330000000,72798.140000000,30614.232757000,3371.600000000,397.227117000,0,0
0,2022-10-15,beauty_shop_2,309941.300000000,309941.300000000,76292.680000000,33265.594637000,3429.460000000,4001.692740000,0,0
0,2022-10-16,beauty_shop_2,295241.030000000,295241.030000000,80858.330000000,40462.856320000,3369.270000000,4000.000000000,0,0
0,2022-10-17,beauty_shop_2,292045.900000000,292045.900000000,77692.420000000,40308.049578000,3314.300000000,4054.622336000,0,0
0,2022-10-18,beauty_shop_2,296108.890000000,296108.890000000,76704.640000000,37672.438159000,4271.810000000,4300.000000000,0,0
0,2022-10-19,beauty_shop_2,305792.050000000,305792.050000000,78124.510000000,37363.596890000,4596.910000000,4300.000000000,0,0
0,2022-10-20,beauty_shop_2,327607.480000000,327607.480000000,79389.000000000,35956.995656000,3418.050000000,4300.000000000,0,0
0,2022-10-21,beauty_shop_2,302527.640000000,302527.640000000,80068.260000000,33569.897419000,3289.220000000,4300.000000000,0,0
0,2022-10-22,beauty_shop_2,319547.280000000,319547.280000000,82317.200000000,35598.960293000,3287.180000000,4295.467206000,0,0
0,2022-10-23,beauty_shop_2,356692.840000000,356692.840000000,87045.800000000,42312.525561000,3289.960000000,3316.477254000,0,0
0,2022-10-24,beauty_shop_2,345890.160000000,345890.160000000,85822.310000000,42606.104652000,3602.060000000,4300.000000000,0,0
0,2022-10-25,beauty_shop_2,316865.090000000,316865.090000000,83090.140000000,42186.861870000,3190.000000000,3566.844673000,0,0
0,2022-10-26,beauty_shop_2,315595.760000000,315595.760000000,82353.180000000,41698.968772000,3122.680000000,3956.322746000,0,0
0,2022-10-27,beauty_shop_2,328354.820000000,328354.820000000,81437.510000000,38764.078517000,3046.320000000,3627.799639000,0,0
0,2022-10-28,beauty_shop_2,389430.080000000,389430.080000000,78408.330000000,36219.524889000,3547.680000000,2523.715334000,0,0
0,2022-10-29,beauty_shop_2,312307.240000000,312307.240000000,78703.000000000,37327.821858000,3898.260000000,3297.655480000,0,0
0,2022-10-30,beauty_shop_2,386274.750000000,386274.750000000,85264.820000000,44463.772605000,4050.220000000,3300.000000000,0,0
0,2022-10-31,beauty_shop_2,251475.080000000,251475.080000000,77963.520000000,36281.898805000,2822.750000000,3300.000000000,0,0
0,2022-11-01,beauty_shop_2,364554.530000000,364554.530000000,78670.040000000,41431.632146000,3265.430000000,2215.457126000,0,0
0,2022-11-02,beauty_shop_2,331781.670000000,331781.670000000,76533.370000000,44996.873284000,5553.390000000,3304.945068000,0,0
0,2022-11-03,beauty_shop_2,325342.540000000,325342.540000000,80996.980000000,41598.704715000,9199.090000000,2850.595970000,0,0
0,2022-11-04,beauty_shop_2,329502.010000000,329502.010000000,81399.360000000,37253.380692000,9263.990000000,3320.000000000,0,0
0,2022-11-05,beauty_shop_2,348720.740000000,348720.740000000,79992.490000000,43543.262059000,9989.250000000,3320.000000000,0,0
0,2022-11-06,beauty_shop_2,353303.350000000,353303.350000000,84230.180000000,50847.153170000,9490.230000000,1660.000000000,0,0
0,2022-11-07,beauty_shop_2,307616.240000000,307616.240000000,79912.170000000,45356.256334000,9735.320000000,1810.000000000,0,0
0,2022-11-08,beauty_shop_2,306505.910000000,306505.910000000,78742.820000000,41504.991755000,12357.630000000,3319.042528000,0,0
0,2022-11-09,beauty_shop_2,318599.970000000,318599.970000000,77504.700000000,38004.133731000,13423.390000000,3320.000000000,0,0
0,2022-11-10,beauty_shop_2,317909.810000000,317909.810000000,84994.800000000,38133.938354000,13492.880000000,3320.000000000,0,0
0,2022-11-11,beauty_shop_2,413678.010000000,413678.010000000,105848.550000000,40658.127465000,7525.000000000,1265.850790000,0,0
0,2022-11-12,beauty_shop_2,398481.300000000,398481.300000000,104401.520000000,47686.446319000,7482.380000000,2704.864433000,0,0
0,2022-11-13,beauty_shop_2,411108.910000000,411108.910000000,101336.340000000,54781.164244000,7522.000000000,2294.910160000,0,0
0,2022-11-14,beauty_shop_2,390630.060000000,390630.060000000,99463.010000000,52003.628509000,8556.580000000,3354.861070000,0,0
0,2022-11-15,beauty_shop_2,386847.180000000,386847.180000000,98294.240000000,52461.918399000,8541.880000000,2865.419630000,0,0
0,2022-11-16,beauty_shop_2,372748.850000000,372748.850000000,94598.490000000,51362.435457000,9440.160000000,3077.752068000,0,0
0,2022-11-17,beauty_shop_2,499385.300000000,499385.300000000,95196.720000000,57981.859181000,10243.690000000,2314.129990000,0,0
0,2022-11-18,beauty_shop_2,468012.980000000,468012.980000000,100102.790000000,62733.002391000,10642.560000000,2307.288608000,0,0
0,2022-11-19,beauty_shop_2,518106.390000000,518106.390000000,159816.400000000,73463.550401000,12308.990000000,3300.000000000,0,0
0,2022-11-20,beauty_shop_2,585766.510000000,585766.510000000,168505.100000000,77542.825936000,13774.190000000,3000.011863000,0,0
0,2022-11-21,beauty_shop_2,529724.310000000,529724.310000000,158355.590000000,84163.870641000,13787.540000000,4500.000000000,0,0
0,2022-11-22,beauty_shop_2,552055.320000000,552055.320000000,157472.590000000,85517.005359000,14583.530000000,3221.141265000,0,0
0,2022-11-23,beauty_shop_2,640587.900000000,640587.900000000,158907.860000000,87084.878406000,14846.590000000,5389.979539000,0,0
0,2022-11-24,beauty_shop_2,725260.380000000,725260.380000000,185577.910000000,112429.751332000,15498.230000000,2935.514898000,0,0
0,2022-11-25,beauty_shop_2,1689884.680000000,1689884.680000000,290385.100000000,197968.895226000,19760.060000000,4850.000000000,0,4425.910000000
0,2022-11-26,beauty_shop_2,948717.830000000,948717.830000000,254906.750000000,157628.338776000,21220.130000000,8296.025465000,0,4718.920000000
0,2022-11-27,beauty_shop_2,917139.820000000,917139.820000000,201512.450000000,180321.158004000,20028.120000000,4588.999739000,0,4471.420000000
0,2022-11-28,beauty_shop_2,1254706.530000000,1254706.530000000,192012.420000000,153581.267988000,19742.760000000,4401.378332000,0,3794.960000000
0,2022-11-29,beauty_shop_2,487381.010000000,487381.010000000,83514.390000000,62590.590739000,5398.730000000,1708.632838000,0,2543.420000000
0,2022-11-30,beauty_shop_2,449646.790000000,449646.790000000,65679.340000000,57881.424101000,5396.870000000,1677.944140000,0,2607.260000000
0,2022-12-01,beauty_shop_2,406255.610000000,406255.610000000,67674.110000000,55538.897852000,5399.610000000,1417.587298000,0,2529.550000000
0,2022-12-02,beauty_shop_2,380562.220000000,380562.220000000,72418.400000000,44556.739372000,5400.000000000,1837.832819000,0,3299.640000000
0,2022-12-03,beauty_shop_2,404867.950000000,404867.950000000,73170.250000000,49345.662670000,5399.890000000,1897.825454000,0,3468.030000000
0,2022-12-04,beauty_shop_2,523312.110000000,523312.110000000,74487.520000000,45774.014586000,5397.710000000,1958.394010000,0,3661.460000000
0,2022-12-05,beauty_shop_2,360476.930000000,360476.930000000,68071.200000000,39125.105797000,7235.640000000,1500.513380000,0,3064.590000000
0,2022-12-06,beauty_shop_2,290584.400000000,290584.400000000,58557.160000000,45723.732692000,2989.640000000,1000.000000000,0,2710.980000000
0,2022-12-07,beauty_shop_2,265313.100000000,265313.100000000,58076.910000000,42258.892745000,2996.770000000,1000.000000000,0,3125.300000000
0,2022-12-08,beauty_shop_2,254359.220000000,254359.220000000,57316.880000000,36755.485244000,2305.800000000,1000.000000000,0,2566.880000000
0,2022-12-09,beauty_shop_2,262237.290000000,262237.290000000,60219.480000000,39246.782421000,2150.000000000,1824.549314000,0,3336.740000000
0,2022-12-10,beauty_shop_2,290219.420000000,290219.420000000,62220.200000000,36200.671992000,2150.000000000,1568.069160000,0,4096.180000000
0,2022-12-11,beauty_shop_2,300515.320000000,300515.320000000,64347.980000000,36912.540939000,2150.000000000,1786.619244000,0,4065.570000000
0,2022-12-12,beauty_shop_2,295703.180000000,295703.180000000,64394.350000000,35811.620103000,2983.480000000,547.178038000,0,3258.410000000
0,2022-12-13,beauty_shop_2,275342.740000000,275342.740000000,68615.690000000,33085.286142000,3150.000000000,1594.067926000,0,3244.710000000
0,2022-12-14,beauty_shop_2,286625.380000000,286625.380000000,71227.880000000,34904.994967000,3150.000000000,841.132821000,0,3849.470000000
0,2022-12-15,beauty_shop_2,311680.160000000,311680.160000000,70423.700000000,32303.229619000,5159.440000000,1022.558854000,0,3560.430000000
0,2022-12-16,beauty_shop_2,283934.460000000,283934.460000000,68520.520000000,29684.170491000,6500.000000000,830.957282000,0,3608.720000000
0,2022-12-17,beauty_shop_2,319846.290000000,319846.290000000,69058.140000000,31200.240589000,6500.000000000,4.270158000,0,4334.660000000
0,2022-12-18,beauty_shop_2,331779.270000000,331779.270000000,73240.000000000,33215.653450000,6500.000000000,0E-9,0,4388.410000000
0,2022-12-19,beauty_shop_2,325611.230000000,325611.230000000,68746.880000000,36279.238891000,8129.030000000,0E-9,0,4134.480000000
0,2022-12-20,beauty_shop_2,314774.250000000,314774.250000000,63914.690000000,35421.044765000,9228.180000000,0E-9,0,4931.340000000
0,2022-12-21,beauty_shop_2,316401.290000000,316401.290000000,61512.970000000,32079.232143000,10000.000000000,0E-9,0,5129.910000000
0,2022-12-22,beauty_shop_2,324342.320000000,324342.320000000,61502.990000000,29032.722029000,10000.000000000,0E-9,0,5006.060000000
0,2022-12-23,beauty_shop_2,322427.530000000,322427.530000000,63867.650000000,27291.710303000,11581.970000000,0E-9,0,3913.410000000
0,2022-12-24,beauty_shop_2,311806.660000000,311806.660000000,63552.110000000,24021.877360000,11977.740000000,0E-9,0,3461.240000000
0,2022-12-25,beauty_shop_2,407635.400000000,407635.400000000,67272.370000000,34137.797058000,12000.000000000,0E-9,0,4463.470000000
0,2022-12-26,beauty_shop_2,453033.570000000,453033.570000000,68433.220000000,46792.550390000,11983.330000000,0E-9,0,4864.930000000
0,2022-12-27,beauty_shop_2,551307.350000000,551307.350000000,85099.750000000,48046.581653000,14702.640000000,0E-9,0,5294.920000000
0,2022-12-28,beauty_shop_2,593861.830000000,593861.830000000,88075.550000000,51031.855352000,16000.000000000,0E-9,0,5584.480000000
0,2022-12-29,beauty_shop_2,465449.550000000,465449.550000000,86783.750000000,49453.684394000,15890.570000000,0E-9,0,5558.650000000
0,2022-12-30,beauty_shop_2,494819.240000000,494819.240000000,94531.310000000,46508.494603000,13788.530000000,0E-9,0,6041.000000000
0,2022-12-31,beauty_shop_2,436785.890000000,436785.890000000,96838.860000000,45157.348473000,13998.410000000,0E-9,0,5534.490000000
0,2023-01-01,beauty_shop_2,456968.460000000,456968.460000000,101629.840000000,58496.768867000,13986.680000000,0E-9,0,6054.940000000
0,2023-01-02,beauty_shop_2,478830.560000000,478830.560000000,97660.560000000,70058.548128000,15719.160000000,0E-9,0,6461.080000000
0,2023-01-03,beauty_shop_2,431374.590000000,431374.590000000,91098.290000000,64193.704471000,14959.940000000,1123.072057000,0,5736.090000000
0,2023-01-04,beauty_shop_2,389759.650000000,389759.650000000,90024.090000000,56610.081070000,16011.540000000,1500.000000000,0,5979.280000000
0,2023-01-05,beauty_shop_2,376592.530000000,376592.530000000,88791.130000000,51880.838228000,14016.940000000,2797.686863000,0,5760.050000000
0,2023-01-06,beauty_shop_2,400613.340000000,400613.340000000,93110.650000000,56304.274289000,13413.040000000,2500.000000000,0,5856.880000000
0,2023-01-07,beauty_shop_2,393384.490000000,393384.490000000,92524.240000000,56581.909551000,13553.660000000,2838.472101000,0,8185.830000000
0,2023-01-08,beauty_shop_2,439069.700000000,439069.700000000,95804.020000000,63054.824139000,15195.320000000,2825.802257000,0,8203.720000000
0,2023-01-09,beauty_shop_2,310362.310000000,310362.310000000,75300.500000000,48698.381780000,10941.480000000,1744.359550000,0,9226.850000000
0,2023-01-10,beauty_shop_2,306105.510000000,306105.510000000,69803.710000000,44158.510561000,10378.770000000,1683.658970000,0,9481.540000000
0,2023-01-11,beauty_shop_2,298151.910000000,298151.910000000,67243.100000000,45281.007565000,10388.230000000,3000.000000000,0,5916.220000000
0,2023-01-12,beauty_shop_2,289474.950000000,289474.950000000,62200.240000000,37571.191152000,11552.060000000,2118.929333000,0,5899.730000000
0,2023-01-13,beauty_shop_2,298514.620000000,298514.620000000,60568.770000000,37418.232999000,13353.040000000,2149.398375000,0,5606.620000000
0,2023-01-14,beauty_shop_2,319020.480000000,319020.480000000,57814.400000000,38880.903138000,13997.550000000,1500.000000000,0,6791.920000000
0,2023-01-15,beauty_shop_2,343511.910000000,343511.910000000,61139.020000000,40069.007985000,12499.820000000,1498.123926000,0,7665.800000000
0,2023-01-16,beauty_shop_2,320414.790000000,320414.790000000,57457.670000000,38811.804048000,12495.390000000,2226.978218000,0,7412.890000000
0,2023-01-17,beauty_shop_2,314966.160000000,314966.160000000,56966.990000000,37668.441532000,12453.620000000,1500.287508000,0,6140.460000000
0,2023-01-18,beauty_shop_2,320527.030000000,320527.030000000,56175.540000000,34121.798932000,11498.750000000,1500.000000000,0,6215.280000000
0,2023-01-19,beauty_shop_2,317403.440000000,317403.440000000,52756.760000000,32460.646116000,9000.000000000,1499.118304000,0,5867.710000000
0,2023-01-20,beauty_shop_2,325556.700000000,325556.700000000,51375.740000000,32017.364128000,7938.880000000,1500.000000000,0,6280.420000000
0,2023-01-21,beauty_shop_2,324958.070000000,324958.070000000,53795.490000000,31270.938926000,7963.970000000,1500.000000000,0,8655.950000000
0,2023-01-22,beauty_shop_2,356432.320000000,356432.320000000,57163.970000000,34708.683763000,7395.710000000,1500.083654000,0,10050.770000000
0,2023-01-23,beauty_shop_2,333258.700000000,333258.700000000,55618.400000000,36300.125597000,7369.460000000,1500.000000000,0,8305.560000000
0,2023-01-24,beauty_shop_2,409843.490000000,409843.490000000,56624.630000000,35168.987869000,6061.200000000,1500.000000000,0,7235.200000000
0,2023-01-25,beauty_shop_2,375101.980000000,375101.980000000,57035.560000000,37045.950525000,6851.630000000,1500.000000000,0,7248.150000000
0,2023-01-26,beauty_shop_2,393221.850000000,393221.850000000,58249.630000000,37219.644367000,6889.610000000,1895.073149000,0,7530.540000000
0,2023-01-27,beauty_shop_2,412449.830000000,412449.830000000,60038.120000000,42078.910491000,6259.950000000,1201.533601000,0,6738.740000000
0,2023-01-28,beauty_shop_2,376156.590000000,376156.590000000,64499.360000000,39330.151761000,5162.260000000,1200.041661000,0,7477.140000000
0,2023-01-29,beauty_shop_2,351264.410000000,351264.410000000,68114.690000000,42613.730766000,5882.970000000,1200.040646000,0,8675.930000000
0,2023-01-30,beauty_shop_2,358486.000000000,358486.000000000,64425.040000000,37618.516608000,6546.580000000,1200.085786000,0,7112.470000000
